timestep,bus,fault_prob,congestion_prob,voltage_prob,risk_type,recommended_action,explanation,max_risk
2.0,28.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,29.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,30.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,31.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,32.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
3.0,0.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,1.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,2.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,3.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,4.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,5.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
